pl_name,hostname,ra,dec,discoverymethod,disc_facility,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_dens,pl_eqt,pl_trandep,pl_trandur,pl_orbincl,st_teff,st_rad,st_mass,st_met,st_logg,st_lum,st_spectype
"TOI-1298 b","TOI-1298",241.3229012,70.1900397,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,9.65807033,99.00000000,4.53714300000,0.0570000000,0.000000,0.600000,1278.00,0.41997559,4.0292720,88.96000,5752.00,1.453600,1.218700,0.3970,4.194000,0.32056,
"TOI-139 b","TOI-139",336.4024144,-34.9097131,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,2.45660000,6.60000000,11.07085000000,,,2.450000,561.17,0.11497328,2.1937617,89.32000,4570.00,0.700700,0.690000,-0.2380,4.705000,-0.77842,
"TOI-1410 c","TOI-1410",334.8828486,42.5603141,"Radial Velocity","W. M. Keck Observatory",2024,5.63000000,27.00000000,47.56000000000,0.2390000000,0.000000,0.831000,397.45,,,,4635.00,0.755800,0.794100,0.3280,4.579000,-0.62160,
"TOI-1410.01","TOI-1410",334.8828486,42.5603141,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,3.10083009,12.50000000,1.21687000000,0.0207000000,0.000000,2.300000,1236.70,0.12400000,1.1120799,,4635.00,0.755800,0.794100,0.3280,4.579000,-0.62160,
"TOI-1422 b","TOI-1422",354.2408290,39.6392793,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,3.83000000,9.50000000,12.99894000000,0.1070000000,0.200000,0.930000,870.00,0.13395838,4.4600000,89.53000,5840.00,1.019000,0.990300,-0.0280,4.412000,0.04766,"G2 V"
"TOI-1437 b","TOI-1437",256.1387513,56.8425490,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,2.24000000,9.60000000,18.84094200000,0.1400000000,0.170000,3.910000,794.23,0.03310000,4.6500000,89.53000,6008.00,1.170000,1.100000,-0.4924,4.260000,0.28466,
"TOI-1438 b","TOI-1438",280.9237844,74.9378327,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,3.04000000,9.40000000,5.13967000000,0.0553000000,0.000000,1.800000,971.00,0.07695997,1.0400000,86.21000,5230.00,0.820000,0.876000,0.0300,4.500000,-0.34679,"K0 V"
"TOI-1444 b","TOI-1444",305.4749252,70.9437054,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,1.41792246,3.58000000,0.47027430000,0.0116000000,0.000000,6.840000,2130.02,0.02094931,1.2828040,82.00000,5460.00,0.910500,0.951300,0.1460,4.496000,-0.17587,"G"
"TOI-1448 b","TOI-1448",316.3240030,57.7710946,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,2.74900000,19.50000000,8.11224500000,0.0567000000,0.360000,,426.00,0.47230724,3.1278520,89.62000,3412.00,0.380000,0.372000,0.3700,4.849000,-1.75498,
"TOI-1450 A b","TOI-1450 A",286.8540627,59.0866254,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,1.13000000,1.25800000,2.04392740000,,,4.790000,722.00,0.04651930,0.9880000,86.24500,3437.00,0.483000,0.480000,-0.1200,4.760000,-1.56499,"M3.0 V"
"TOI-1467 b","TOI-1467",19.1146441,49.2331382,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,1.92000000,9.00000000,5.97114713000,0.0507480000,0.000000,11.000000,506.07,0.14371086,1.5784000,88.98000,3834.00,0.491000,0.489000,-0.0620,4.773000,-1.42022,
"TOI-1478 b","TOI-1478",126.4337428,-13.5595485,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,11.99360935,279.68899816,10.18021170000,0.0818000000,0.055000,0.880000,918.00,0.10936000,4.1310000,87.63000,5597.00,1.048000,0.947000,0.0780,4.374000,-0.01278,
"TOI-163 b","TOI-163",79.7682532,-71.8955269,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2019,16.69020100,387.75260000,4.23130600000,0.0580000000,0.000000,0.490000,1669.00,0.72612759,4.9300000,87.24000,6495.00,1.648000,1.435200,0.2200,4.187000,0.63649,"F"
"TOI-1634 c","TOI-1634",56.3906096,37.1122803,"Radial Velocity","Multiple Observatories",2022,,,103.00000000000,,0.000000,,,,,,3472.00,0.450000,0.451000,0.1900,4.787000,-1.57840,"M2"
"TOI-1648 b","TOI-1648",45.4011794,69.2299235,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,2.54000000,7.40000000,7.33160200000,0.0694000000,0.178000,2.490000,799.00,0.08930000,1.5400000,88.29000,4850.00,0.810000,0.830000,0.2000,4.500000,-0.45377,
"TOI-1659.01","TOI-1659",277.9251938,82.3059487,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,2.25500000,5.71000000,5.87755632800,0.0657570000,,2.740000,1031.14,0.04122881,2.8907000,,5977.00,1.006000,1.100000,,4.470000,0.06555,
"TOI-1680 b","TOI-1680",292.3139790,65.9738018,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,1.46600000,2.75000000,4.80263450000,0.0314400000,,4.800000,404.00,0.40700000,1.1860000,89.58000,3225.00,0.210600,0.179800,0.0400,5.046000,-2.36251,"M4.5+/-0.5"
"TOI-1693 b","TOI-1693",90.3083455,34.7730904,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,1.41000000,2.57000000,1.76669570000,0.0226000000,,5.040000,764.00,0.08305083,1.4196682,,3499.00,0.460000,0.490000,,4.800000,-1.55409,
"TOI-1694 c","TOI-1694",97.7487104,66.3605956,"Radial Velocity","W. M. Keck Observatory",2023,13.80000000,316.55709337,386.25000000000,0.9740000000,0.111000,0.662000,222.00,,,,5005.00,0.812000,0.828000,0.0400,4.536000,-0.41908,"K2 V - K3 V"
"TOI-1716.01","TOI-1716",105.0833291,56.8241941,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,3.14300000,10.00000000,8.08237655400,0.0804960000,,1.770000,959.00,0.05590000,3.5635000,,5879.00,1.240000,1.070000,0.0960,4.280000,0.21525,
"TOI-1736 c","TOI-1736",43.4344615,69.1013450,"Radial Velocity","Haute-Provence Observatory",2023,12.50000000,2800.00000000,571.25000000000,1.3700000000,0.368500,7.880000,249.00,,,69.00000,5636.00,1.428600,1.037300,0.1480,4.142000,0.27068,
"TOI-1744.01","TOI-1744",294.2910707,60.8813020,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,2.68000000,7.65000000,22.34170292700,0.1640860000,,2.180000,598.00,0.04720000,2.7826000,,6179.00,1.140000,1.180000,,4.396900,0.23178,
"TOI-1759 b","TOI-1759",326.8516615,62.7538164,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,3.14000000,10.80000000,18.85019000000,0.1177000000,0.000000,1.910000,443.00,0.26100000,3.2300000,89.72000,4065.00,0.597000,0.606000,0.0500,4.650000,-1.05715,"M0.0 V"
"TOI-1768.01","TOI-1768",152.1027826,55.5399599,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,3.45300000,11.80000000,7.33770364900,0.0763810000,,1.570000,1566.00,0.07950000,4.5639000,,5994.00,1.100000,1.100000,,4.400000,0.14500,
"TOI-1776 b","TOI-1776",164.7772913,40.9837182,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,1.21612741,1.40000000,2.79986800000,0.0378000000,0.000000,4.130000,1269.21,0.02048553,1.9316857,,5785.00,0.935600,0.919600,-0.1930,4.457000,-0.05306,
"TOI-1782.01","TOI-1782",213.0787718,74.4117909,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,2.36800000,6.20000000,4.98764102800,0.0502400000,,2.570000,697.84,0.11923398,2.3276000,87.93861,4336.00,0.669000,0.680000,,4.620120,-0.84649,
"TOI-1789 b","TOI-1789",142.7434060,26.5399951,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,16.14093221,222.47988490,3.20866400000,0.0488200000,,0.280000,1927.00,0.46300000,2.3000000,78.41000,5991.00,2.168000,1.507000,0.3730,3.943000,0.73640,"F"
"TOI-1814 b","TOI-1814",236.8168817,77.2326429,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,5.18536642,23.50000000,6.36861010462,,,0.926000,977.83,0.04612507,6.4190878,87.45512,4872.84,2.389500,,,3.671200,0.46300,
"TOI-1839 b","TOI-1839",196.8331106,5.8520458,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,2.21895097,5.56000000,1.42378440907,,,2.800000,1405.35,0.07210459,1.7875652,85.13206,5315.91,0.848099,0.934000,0.2520,4.512600,-0.26441,
"TOI-1839 c","TOI-1839",196.8331106,5.8520458,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,2.40867246,6.39000000,4.02393854207,,,2.510000,,,2.3034727,86.89580,5315.91,0.848099,0.934000,0.2520,4.512600,-0.26441,
"TOI-1853 b","TOI-1853",211.4593468,16.9923703,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,3.46000000,73.20000000,1.24362580000,0.0213000000,0.030000,9.740000,1479.00,0.17900000,1.1900000,84.70000,4985.00,0.808000,0.837000,0.1100,4.490000,-0.43227,"K2.5 V"
"TOI-1860 b","TOI-1860",226.4567308,64.0476821,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,1.31000000,2.27000000,1.06621070000,0.0204000000,,5.550000,1885.00,0.01510000,1.1420000,,5752.00,0.940000,0.990000,0.0400,4.580000,-0.09475,"G V"
"TOI-1873 b","TOI-1873",212.5684755,84.3718582,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,2.86356397,8.57000000,7.00572708834,,,2.010000,923.50,0.07668945,3.1364584,87.74915,5597.99,0.971675,1.015000,,4.476200,-0.04707,
"TOI-2000 b","TOI-2000",146.3970631,-66.6866307,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,2.70000000,11.00000000,3.09833000000,0.0427100000,0.000000,3.070000,1488.00,0.04960000,1.9590000,84.59000,5611.00,1.134000,1.082000,0.4390,4.363000,0.05956,
"TOI-201 b","TOI-201",87.4017825,-54.9104230,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,11.40000000,164.00000000,52.97860000000,0.3030000000,0.275000,0.610000,759.00,0.65689621,4.7900000,91.18000,6423.00,1.310000,1.320000,0.2400,4.318000,0.41664,"F"
"TOI-201 c","TOI-201",87.4017825,-54.9104230,"Transit Timing Variations","Transiting Exoplanet Survey Satellite (TESS)",2025,10.40000000,4990.00000000,2890.00000000000,4.3700000000,0.651000,24.000000,169.58,,14.0000000,89.92000,6423.00,1.310000,1.320000,0.2400,4.318000,0.41664,"F"
"TOI-205 b","TOI-205",7.9754636,-56.9650808,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,2.50121142,6.81000000,4.25300773815,,,2.390000,1799.55,0.02611394,3.3953599,86.62587,6302.74,1.453820,1.200000,0.1300,4.233500,0.45558,
"TOI-206 b","TOI-206",73.7382202,-62.5218740,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,1.30000000,2.24000000,0.73631040000,0.0112000000,,5.600000,910.00,0.13225461,0.6736853,,3383.00,0.350000,0.350000,,4.890000,-1.83581,
"TOI-2068 b","TOI-2068",186.2735600,60.4183455,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,1.82100000,3.97000000,7.76891500000,0.0632000000,,3.610000,520.62,0.09700000,2.0600000,89.01000,3710.00,0.535000,0.559000,0.2700,4.729000,-1.31069,
"TOI-2093 b","TOI-2093",302.7375229,70.8696532,"Radial Velocity","Calar Alto Observatory",2025,3.25000000,10.60000000,12.83600000000,0.0970000000,0.000000,1.700000,535.00,,,,4426.00,0.729000,0.745000,-0.0800,4.870000,-0.73565,"K5 V"
"TOI-2095 b","TOI-2095",285.6365235,75.4185135,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,1.25000000,4.10000000,17.66484000000,0.1010000000,0.000000,,347.00,0.07363925,2.7644951,89.67000,3759.00,0.440000,0.440000,-0.2400,5.110000,-1.45892,"M2.5 V"
"TOI-2096 b","TOI-2096",151.6186989,74.8272107,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,1.24300000,2.08000000,3.11906330000,0.0250000000,0.150000,5.950000,445.00,0.26600000,1.0720000,89.24000,3300.00,0.235000,0.231000,-0.0300,5.050000,-2.22768,"M4"
"TOI-2141 b","TOI-2141",258.7623456,18.3403449,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,3.14700000,20.10000000,18.26160800000,0.1322000000,0.210000,3.540000,728.00,0.09710000,4.9000000,88.75500,5635.00,0.950000,0.896000,-0.1400,4.400000,-0.05000,
"TOI-2141 c","TOI-2141",258.7623456,18.3403449,"Radial Velocity","Roque de los Muchachos Observatory",2025,2.35000000,6.14000000,5.46240000000,0.0585000000,,2.600000,1095.00,,,,5635.00,0.950000,0.896000,-0.1400,4.400000,-0.05000,
"TOI-2141 d","TOI-2141",258.7623456,18.3403449,"Radial Velocity","Roque de los Muchachos Observatory",2025,3.97000000,14.90000000,60.45000000000,0.2906000000,,1.310000,491.40,,,,5635.00,0.950000,0.896000,-0.1400,4.400000,-0.05000,
"TOI-2145 b","TOI-2145",263.7580753,40.6950428,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,12.24020692,1805.26535176,10.26112800000,0.1117000000,0.214000,5.340000,1484.00,0.19000000,7.4683854,88.60000,6206.00,2.750000,1.710000,0.2800,3.790000,0.99651,
"TOI-2194 b","TOI-2194",299.1563393,-31.3351812,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,1.98920000,4.61000000,15.33759700000,,,3.220000,590.88,0.06830000,2.7360000,89.27000,4756.00,0.690900,0.740000,-0.3720,4.698000,-0.68955,
"TOI-220 b","TOI-220",91.7996988,-61.9972098,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,3.03000000,13.80000000,10.69526400000,0.0891100000,0.032000,2.730000,805.00,0.09277985,2.2390000,87.88000,5298.00,0.858000,0.825000,-0.2170,4.370000,-0.26668,"K0 V"
"TOI-2267 d","TOI-2267 B",65.0615000,84.9008250,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,1.77000000,3.78000000,2.03446710000,0.0145000000,,3.750000,422.00,0.11420994,0.7080000,89.00000,3022.00,0.130000,0.098900,0.1640,4.996250,-2.95861,"M6 V"
"TOI-2364 b","TOI-2364",89.1300265,-5.0120298,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,8.60849718,71.51139158,4.01975170000,0.0487100000,0.000000,0.610000,1091.00,0.79400000,2.7751000,88.98000,5306.00,0.886000,0.954000,0.3440,4.524000,-0.25181,
"TOI-237 c","TOI-237",353.2435381,-29.4164870,"Transit","La Silla Observatory",2026,1.20600000,1.90000000,1.74486147000,0.0160000000,,5.950000,515.00,0.31400000,0.8270000,89.14000,3226.00,0.205600,0.169800,-0.3443,5.049400,-2.38722,"M4.5 V"
"TOI-238 c","TOI-238",349.2310814,-18.6066463,"Radial Velocity","Multiple Observatories",2024,2.18000000,6.70000000,8.46565100000,0.0749000000,0.360000,1.830000,696.00,,,87.93800,5059.00,0.733000,0.790000,-0.1140,4.577000,-0.47083,"K2V"
"TOI-2406 b","TOI-2406",8.8060544,-3.3720833,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,2.86000000,15.60000000,3.07668910000,0.0226700000,0.170000,,449.00,1.88485607,1.2491751,89.80000,3100.00,0.204000,0.166000,-0.2600,5.041000,-2.46218,"M4 V"
"TOI-2407 b","TOI-2407",49.7465450,-46.4580250,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,4.26000000,16.80000000,2.70296900000,0.0330000000,0.080000,1.190000,705.00,0.51326783,1.7000000,88.83000,3530.00,0.567000,0.548000,0.2100,4.715970,-1.34872,
"TOI-2447 b","TOI-2447",70.9975864,-31.9066369,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,9.60609646,124.90656395,69.33684000000,0.3470000000,0.170000,0.774000,414.00,0.87350000,7.1600000,,5730.00,1.006000,1.034000,0.1800,4.300000,0.04891,
"TOI-251 b","TOI-251",353.0620655,-37.2558629,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,2.74000000,317.83000000,4.93777000000,0.0574100000,0.000000,,1041.19,0.08448199,2.2320000,87.52000,5875.00,0.881000,1.036000,-0.1060,4.560000,-0.08040,
"TOI-2525 b","TOI-2525",86.8509737,-60.5213081,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,8.67575106,26.69758619,23.28560000000,0.1511000000,0.170000,0.225000,512.97,0.64736022,4.0500000,89.50000,5096.00,0.785000,0.849000,0.1400,4.580000,-0.44009,"K8 V"
"TOI-2537 b","TOI-2537",54.3882661,10.0577464,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,11.25381662,415.40172795,94.10220000000,0.3715000000,0.364000,1.600000,338.00,1.79100000,4.9370000,89.59200,4870.00,0.771000,0.771000,0.0800,4.551000,-0.52143,
"TOI-2583 A b","TOI-2583 A",272.2670293,45.3368996,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,14.45958510,79.45710175,4.52072650000,0.0571000000,0.000000,0.144000,1456.00,0.80600000,4.4060000,88.16000,5936.00,1.477000,1.215000,0.1580,4.184000,0.38828,
"TOI-2587 A b","TOI-2587 A",115.9317105,-1.0733330,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,12.07207221,69.28659273,5.45664000000,0.0635000000,0.000000,0.216000,1445.00,0.41100000,4.1620000,84.81000,5760.00,1.726000,1.150000,0.1300,4.024000,0.47129,
"TOI-261.02","TOI-261",15.2181412,-24.4239934,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2021,3.34822227,11.20000000,13.03935862135,,,1.640000,1007.53,0.06255996,4.9218325,,5890.30,1.313830,1.069000,-0.3500,3.920000,0.24978,
"TOI-2641 b","TOI-2641",171.1303716,-42.7321394,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,18.10250383,122.68176510,4.88097400000,0.0607000000,0.180000,0.092000,1387.00,0.33855527,1.6800000,83.75000,6100.00,1.336000,1.160000,-0.1500,4.200000,0.34044,"F9 V"
"TOI-283 b","TOI-283",118.5693065,-65.4414820,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,2.34000000,6.54000000,17.61745000000,0.1230000000,0.000000,2.810000,661.00,0.06598868,3.6354680,89.12000,5213.00,0.850000,0.800000,-0.0900,4.500000,-0.33724,"K"
"TOI-286 b","TOI-286",90.9842762,-60.6663348,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,1.42000000,4.53000000,4.51172440000,0.0503000000,0.000000,8.630000,979.00,0.03061300,2.0400000,87.52000,5152.00,0.780000,0.832000,-0.0500,4.590000,-0.41364,"K3 V"
"TOI-2876 b","TOI-2876",110.2473528,-21.1146384,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,9.63972340,54.03082919,6.29964310000,0.0654000000,0.130000,0.330000,929.00,1.02500000,2.2490000,87.13000,5271.00,0.873000,0.939000,0.3530,4.529000,-0.27654,
"TOI-2969 b","TOI-2969",150.0626247,-47.4452436,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,12.32987877,368.68095212,1.82371460000,0.0261000000,0.000000,1.100000,1186.00,2.29200000,1.8460000,84.90000,4738.00,0.700000,0.710000,0.0800,4.560000,-0.58503,"K3 V"
"TOI-2986 b","TOI-2986",163.7715605,-6.4784524,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,9.29224500,96.61983573,3.27836620000,0.0448900000,0.140000,0.660000,1622.00,0.34150000,3.9580000,88.80000,5906.00,1.458000,1.122000,0.0950,4.165000,0.36773,
"TOI-2989 b","TOI-2989",171.2316754,-27.0623619,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,12.55405838,953.48522100,3.12283200000,0.0384000000,0.000000,2.700000,1001.00,2.80600000,2.6800000,88.10000,4672.00,0.760000,0.770000,-0.0400,4.580000,-0.73755,"K4 V"
"TOI-3082 b","TOI-3082",195.9080719,-19.2189845,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,3.66210000,13.00000000,1.92690700000,,,1.450000,1032.78,0.22600000,1.7631790,87.63000,4263.00,0.684700,0.664000,0.1700,4.625000,-0.86121,
"TOI-3135 b","TOI-3135",207.8592276,-69.7725635,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,13.65253849,327.36325921,3.70655850000,0.0475600000,0.240000,0.700000,1292.00,1.61600000,2.2300000,85.69000,5890.00,0.985000,1.044000,0.0710,4.469000,0.02119,
"TOI-3474 b","TOI-3474",233.5033482,-47.9636597,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,14.67255574,193.87532827,3.87951050000,0.0502000000,0.130000,0.337000,1451.00,1.14800000,3.7990000,89.33000,6020.00,1.256000,1.121000,0.1460,4.292000,0.26951,
"TOI-375 b","TOI-375",47.1499034,-77.3833275,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,10.77183045,236.78216321,9.45469000000,0.0990000000,0.087000,1.037000,1373.00,0.13549262,9.8400000,,5259.90,2.900000,1.441000,0.0840,3.672000,0.75997,
"TOI-3807 b","TOI-3807",139.1125648,69.0741284,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,18.49481816,330.54154328,2.89897270000,0.0421000000,0.000000,0.289000,1646.00,1.36000000,1.7800000,80.81000,5772.00,1.468000,1.181000,0.2780,4.174000,0.33244,
"TOI-3877 b","TOI-3877",170.4544727,33.9913822,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,11.67975789,99.79811980,4.12359600000,0.0529000000,0.220000,0.342000,1445.00,0.55000000,2.7840000,83.97000,5731.00,1.445000,1.160000,0.2690,4.181000,0.30750,
"TOI-3894 b","TOI-3894",201.3748265,52.7681036,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,15.27784069,260.61929374,4.33454000000,0.0535400000,0.050000,0.400000,1531.00,0.89780000,3.5950000,84.63000,6000.00,1.502000,1.138000,0.0210,4.143000,0.41896,
"TOI-3912 b","TOI-3912",215.8014956,24.0765639,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,14.28024141,129.03833324,3.49362640000,0.0463000000,0.000000,0.243000,1512.00,0.88500000,3.5570000,85.64000,5725.00,1.392000,1.088000,0.1870,4.188000,0.27323,
"TOI-3919 b","TOI-3919",208.9447534,40.3918061,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2024,12.31866979,1233.17421916,7.43323400000,0.0795000000,0.259000,3.630000,1198.00,0.69500000,3.8540000,86.98000,6100.00,1.319000,1.208000,0.1750,4.279000,0.33606,
"TOI-4087 b","TOI-4087",217.9257785,83.3727061,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,13.04725353,232.01473711,3.17748350000,0.0446900000,0.000000,0.570000,1458.00,1.15650000,2.9842000,87.82000,6060.00,1.112000,1.178000,0.2370,4.416000,0.17609,
"TOI-4127 b","TOI-4127",105.4045516,72.4149297,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2023,12.07000000,743.71847238,56.39870000000,0.3030000000,0.748400,2.170000,556.00,0.90600000,3.8200000,89.39000,6096.00,1.293000,1.230000,0.1400,4.260000,0.31639,"F V"
"TOI-4137 b","TOI-4137",77.6128790,70.3910790,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2022,13.57407563,457.67290608,3.80161220000,0.0522200000,0.000000,1.010000,1570.00,0.74900000,3.4296000,85.70000,6202.00,1.438000,1.313000,0.1820,4.240000,0.43933,
"TOI-4214 b","TOI-4214",110.2495104,-13.9262649,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2025,10.68215861,165.27077164,3.49138850000,0.0501800000,0.170000,0.740000,1642.00,0.46630000,3.2540000,85.77000,6370.00,1.434000,1.382000,0.2940,4.266000,0.48287,
"TOI-4311 b","TOI-4311",41.6855224,-31.1793201,"Transit","Transiting Exoplanet Survey Satellite (TESS)",2026,1.37600000,4.50000000,0.99027380000,0.0181700000,,9.300000,1664.00,0.02789097,1.3567356,85.40000,5063.00,0.844100,0.816000,-0.0650,4.442000,-0.37469,"K"
